,raceId,driverId,stop,lap,time,duration,milliseconds,year
2060,880,18,1,4,17:09:54,22.282,22282,2013
2061,880,17,1,5,17:11:28,24.240,24240,2013
2062,880,154,1,5,17:11:33,22.239,22239,2013
2063,880,821,1,5,17:11:35,22.316,22316,2013
2064,880,822,1,6,17:13:14,23.528,23528,2013
2065,880,820,1,6,17:13:26,36.564,36564,2013
2066,880,20,1,7,17:14:25,21.807,21807,2013
2067,880,823,1,7,17:15:07,24.104,24104,2013
2068,880,13,1,8,17:16:00,21.754,21754,2013
2069,880,814,1,8,17:16:13,23.010,23010,2013
2070,880,819,1,8,17:16:47,23.394,23394,2013
2071,880,4,1,9,17:17:35,21.792,21792,2013
2072,880,8,1,9,17:17:36,22.709,22709,2013
2073,880,818,1,9,17:17:54,23.074,23074,2013
2074,880,824,1,9,17:18:08,23.371,23371,2013
2075,880,813,1,10,17:19:36,23.099,23099,2013
2076,880,1,1,13,17:23:56,22.155,22155,2013
2077,880,3,1,14,17:25:35,22.274,22274,2013
2078,880,817,1,15,17:27:32,23.435,23435,2013
2079,880,815,1,16,17:29:00,23.677,23677,2013
2080,880,823,2,16,17:29:58,23.834,23834,2013
2081,880,17,2,18,17:32:17,21.717,21717,2013
2082,880,154,2,19,17:33:53,22.133,22133,2013
2083,880,820,2,19,17:34:48,30.838,30838,2013
2084,880,4,2,20,17:35:01,21.606,21606,2013
2085,880,18,2,20,17:35:24,23.571,23571,2013
2086,880,16,1,21,17:36:31,22.693,22693,2013
2087,880,20,2,21,17:36:32,22.704,22704,2013
2088,880,13,2,23,17:39:40,21.511,21511,2013
2089,880,815,2,23,17:40:25,22.004,22004,2013
2090,880,818,2,24,17:41:44,24.688,24688,2013
2091,880,822,2,24,17:42:08,23.215,23215,2013
2092,880,821,2,27,17:46:47,22.315,22315,2013
2093,880,824,2,27,17:47:07,23.387,23387,2013
2094,880,817,2,30,17:51:27,24.177,24177,2013
2095,880,1,2,31,17:52:21,22.015,22015,2013
2096,880,814,2,33,17:55:48,23.051,23051,2013
2097,880,8,2,34,17:56:41,22.181,22181,2013
2098,880,819,2,33,17:57:12,23.509,23509,2013
2099,880,823,3,34,17:59:22,23.917,23917,2013
2100,880,820,3,34,17:59:26,22.948,22948,2013
2101,880,13,3,36,18:00:04,21.509,21509,2013
2102,880,20,3,37,18:01:32,21.596,21596,2013
2103,880,18,3,37,18:02:18,21.538,21538,2013
2104,880,154,3,37,18:02:19,22.534,22534,2013
2105,880,17,3,38,18:03:34,21.515,21515,2013
2106,880,4,3,39,18:04:29,21.704,21704,2013
2107,880,822,3,40,18:07:27,24.060,24060,2013
2108,880,815,3,41,18:08:37,21.705,21705,2013
2109,880,1,3,42,18:09:35,21.778,21778,2013
2110,880,818,3,44,18:13:03,23.160,23160,2013
2111,880,16,2,46,18:15:28,22.749,22749,2013
2112,880,824,3,50,18:23:42,22.669,22669,2013
2113,881,20,1,5,16:13:32,21.135,21135,2013
2114,881,13,1,5,16:13:49,22.403,22403,2013
2115,881,16,1,6,16:15:54,37.833,37833,2013
2116,881,817,1,6,16:15:56,22.416,22416,2013
2117,881,8,1,6,16:15:57,25.905,25905,2013
2118,881,814,1,6,16:15:57,43.713,43713,2013
2119,881,813,1,6,16:16:01,24.737,24737,2013
2120,881,823,1,6,16:16:05,23.252,23252,2013
2121,881,824,1,6,16:16:07,26.546,26546,2013
2122,881,822,1,6,16:16:09,24.960,24960,2013
2123,881,820,1,6,16:16:12,30.365,30365,2013
2124,881,17,1,7,16:17:26,21.010,21010,2013
2125,881,1,1,7,16:17:30,24.933,24933,2013
2126,881,18,1,7,16:17:43,22.448,22448,2013
2127,881,807,1,7,16:17:44,22.996,22996,2013
2128,881,815,1,7,16:17:51,21.583,21583,2013
2129,881,154,1,7,16:17:52,22.105,22105,2013
2130,881,821,1,7,16:17:55,24.397,24397,2013
2131,881,818,1,7,16:17:57,49.216,49216,2013
2132,881,819,1,7,16:18:03,44.428,44428,2013
2133,881,3,1,8,16:19:28,22.028,22028,2013
2134,881,813,2,13,16:29:27,32.561,32561,2013
2135,881,824,2,17,16:36:29,23.755,23755,2013
2136,881,823,2,18,16:38:15,22.706,22706,2013
2137,881,17,2,19,16:38:48,20.736,20736,2013
2138,881,817,2,19,16:39:32,22.388,22388,2013
2139,881,820,2,19,16:40:11,22.668,22668,2013
2140,881,13,2,20,16:40:56,21.635,21635,2013
2141,881,154,2,20,16:40:57,21.812,21812,2013
2142,881,819,2,20,16:41:58,25.015,25015,2013
2143,881,1,2,21,16:42:22,21.465,21465,2013
2144,881,18,2,21,16:42:32,21.028,21028,2013
2145,881,807,2,21,16:42:39,21.699,21699,2013
2146,881,8,2,21,16:42:42,22.677,22677,2013
2147,881,20,2,22,16:44:00,21.339,21339,2013
2148,881,3,2,22,16:44:07,21.079,21079,2013
2149,881,815,2,22,16:44:32,20.894,20894,2013
2150,881,821,2,22,16:44:52,22.575,22575,2013
2151,881,822,2,22,16:44:54,28.045,28045,2013
2152,881,818,2,26,16:52:14,21.638,21638,2013
2153,881,823,3,28,16:56:15,25.118,25118,2013
2154,881,824,3,29,16:57:51,22.017,22017,2013
2155,881,1,3,30,16:58:00,21.549,21549,2013
2156,881,17,3,31,16:59:38,20.883,20883,2013
2157,881,3,3,31,16:59:42,22.114,22114,2013
2158,881,20,3,32,17:01:24,21.482,21482,2013
2159,881,820,3,31,17:01:52,22.115,22115,2013
2160,881,813,3,32,17:03:12,22.703,22703,2013
2161,881,819,3,32,17:03:34,23.373,23373,2013
2162,881,13,3,33,17:03:34,21.561,21561,2013
2163,881,815,3,33,17:03:40,21.338,21338,2013
2164,881,817,3,33,17:04:13,22.008,22008,2013
2165,881,807,3,34,17:05:21,22.629,22629,2013
2166,881,8,3,34,17:05:22,21.903,21903,2013
2167,881,154,3,35,17:07:03,22.385,22385,2013
2168,881,821,3,36,17:09:30,22.394,22394,2013
2169,881,822,3,40,17:16:24,22.937,22937,2013
2170,881,1,4,41,17:17:00,21.271,21271,2013
2171,881,20,4,42,17:18:37,20.757,20757,2013
2172,881,3,4,42,17:18:44,21.202,21202,2013
2173,881,820,4,41,17:19:43,22.271,22271,2013
2174,881,17,4,43,17:20:16,20.767,20767,2013
2175,881,823,4,42,17:21:22,22.744,22744,2013
2176,881,818,3,43,17:21:38,21.702,21702,2013
2177,881,824,4,43,17:22:37,22.335,22335,2013
2178,881,807,4,44,17:22:50,23.198,23198,2013
2179,881,819,4,43,17:23:04,23.844,23844,2013
2180,881,13,4,47,17:27:39,20.970,20970,2013
2181,881,821,4,51,17:35:38,22.542,22542,2013
2182,881,815,4,54,17:40:12,21.366,21366,2013
2183,882,17,1,1,15:05:52,21.287,21287,2013
2184,882,817,1,4,15:11:03,24.946,24946,2013
2185,882,1,1,5,15:12:45,20.379,20379,2013
2186,882,3,1,5,15:12:50,22.299,22299,2013
2187,882,819,1,5,15:12:59,21.265,21265,2013
2188,882,4,1,6,15:14:28,19.719,19719,2013
2189,882,8,1,6,15:14:31,20.753,20753,2013
2190,882,824,1,6,15:14:46,21.097,21097,2013
2191,882,823,1,6,15:14:51,20.905,20905,2013
2192,882,13,1,7,15:16:16,20.753,20753,2013
2193,882,154,1,7,15:16:21,20.083,20083,2013
2194,882,813,1,7,15:16:30,20.794,20794,2013
2195,882,820,1,7,15:16:42,21.063,21063,2013
2196,882,807,1,14,15:28:27,22.838,22838,2013
2197,882,20,1,14,15:28:27,19.323,19323,2013
2198,882,814,1,14,15:28:38,20.598,20598,2013
2199,882,17,2,15,15:30:32,26.956,26956,2013
2200,882,818,1,15,15:30:41,20.977,20977,2013
2201,882,822,1,16,15:32:22,21.614,21614,2013
2202,882,824,2,16,15:32:43,24.834,24834,2013
2203,882,819,2,17,15:34:28,22.183,22183,2013
2204,882,13,2,19,15:37:26,20.027,20027,2013
2205,882,3,2,19,15:37:32,19.894,19894,2013
2206,882,3,3,20,15:39:47,22.727,22727,2013
2207,882,823,2,20,15:40:06,20.743,20743,2013
2208,882,1,2,21,15:40:48,20.584,20584,2013
2209,882,8,2,21,15:40:49,20.759,20759,2013
2210,882,820,2,21,15:41:43,25.091,25091,2013
2211,882,4,2,23,15:44:07,20.521,20521,2013
2212,882,18,1,23,15:44:11,19.898,19898,2013
2213,882,154,2,23,15:44:31,20.286,20286,2013
2214,882,817,2,23,15:44:33,20.303,20303,2013
2215,882,813,2,23,15:44:50,21.517,21517,2013
2216,882,815,1,24,15:46:14,19.969,19969,2013
2217,882,807,2,29,15:54:43,20.327,20327,2013
2218,882,20,2,31,15:58:05,20.084,20084,2013
2219,882,815,2,31,15:58:33,20.253,20253,2013
2220,882,814,2,32,16:00:08,20.320,20320,2013
2221,882,824,3,32,16:00:54,20.625,20625,2013
2222,882,819,3,33,16:02:38,21.294,21294,2013
2223,882,820,3,33,16:02:57,25.151,25151,2013
2224,882,8,3,34,16:03:20,20.464,20464,2013
2225,882,822,2,34,16:04:01,22.217,22217,2013
2226,882,807,3,36,16:07:00,19.957,19957,2013
2227,882,13,3,36,16:07:01,19.449,19449,2013
2228,882,1,3,37,16:08:26,19.600,19600,2013
2229,882,154,3,37,16:08:50,20.109,20109,2013
2230,882,818,2,37,16:09:02,20.235,20235,2013
2231,882,823,3,37,16:10:13,21.067,21067,2013
2232,882,817,3,38,16:10:28,20.362,20362,2013
2233,882,813,3,39,16:12:48,20.982,20982,2013
2234,882,4,3,41,16:14:58,21.012,21012,2013
2235,882,818,3,43,16:19:28,20.716,20716,2013
2236,882,18,2,49,16:28:59,19.862,19862,2013
2237,882,20,3,51,16:32:06,20.191,20191,2013
2238,882,822,3,51,16:33:18,21.490,21490,2013
2239,882,814,3,53,16:35:54,19.831,19831,2013
2240,883,821,1,1,15:06:04,28.102,28102,2013
2241,883,16,1,1,15:06:49,26.495,26495,2013
2242,883,823,1,2,15:08:11,28.344,28344,2013
2243,883,818,1,2,15:09:07,41.485,41485,2013
2244,883,4,1,7,15:16:09,23.055,23055,2013
2245,883,17,1,8,15:17:54,21.798,21798,2013
2246,883,154,1,8,15:17:57,24.605,24605,2013
2247,883,4,2,8,15:18:11,21.436,21436,2013
2248,883,3,1,9,15:19:37,22.237,22237,2013
2249,883,18,1,9,15:19:38,23.093,23093,2013
2250,883,817,1,9,15:19:48,22.529,22529,2013
2251,883,824,1,9,15:19:57,24.325,24325,2013
2252,883,20,1,10,15:21:11,21.660,21660,2013
2253,883,13,1,10,15:21:20,21.665,21665,2013
2254,883,815,1,10,15:21:21,21.471,21471,2013
2255,883,1,1,10,15:21:24,22.072,22072,2013
2256,883,813,1,10,15:21:26,23.173,23173,2013
2257,883,820,1,10,15:21:45,22.745,22745,2013
2258,883,819,1,11,15:23:21,22.912,22912,2013
2259,883,807,1,12,15:24:51,21.656,21656,2013
2260,883,822,1,13,15:26:40,22.729,22729,2013
2261,883,814,1,14,15:28:08,22.009,22009,2013
2262,883,823,2,14,15:29:30,22.950,22950,2013
2263,883,8,1,16,15:31:35,22.715,22715,2013
2264,883,821,2,16,15:32:19,21.997,21997,2013
2265,883,13,2,17,15:33:34,21.722,21722,2013
2266,883,16,2,18,15:36:08,22.199,22199,2013
2267,883,3,2,20,15:38:32,21.331,21331,2013
2268,883,815,2,20,15:38:33,21.161,21161,2013
2269,883,17,2,21,15:40:08,21.221,21221,2013
2270,883,18,2,21,15:40:13,21.894,21894,2013
2271,883,1,2,22,15:42:02,21.444,21444,2013
2272,883,824,2,22,15:42:41,23.455,23455,2013
2273,883,813,2,23,15:43:49,22.220,22220,2013
2274,883,819,2,23,15:44:11,22.576,22576,2013
2275,883,820,2,23,15:44:27,24.141,24141,2013
2276,883,4,3,24,15:45:32,21.123,21123,2013
2277,883,20,2,25,15:46:35,21.290,21290,2013
2278,883,823,3,24,15:47:12,22.252,22252,2013
2279,883,817,2,25,15:47:31,22.028,22028,2013
2280,883,807,2,26,15:48:57,22.400,22400,2013
2281,883,154,2,27,15:50:20,21.608,21608,2013
2282,883,13,3,28,15:52:18,21.569,21569,2013
2283,883,822,2,29,15:54:07,28.408,28408,2013
2284,883,3,3,33,16:00:40,21.183,21183,2013
2285,883,821,3,33,16:01:35,22.438,22438,2013
2286,883,8,2,34,16:02:06,21.723,21723,2013
2287,883,18,3,34,16:02:20,21.696,21696,2013
2288,883,819,3,35,16:04:48,23.263,23263,2013
2289,883,814,2,36,16:05:30,22.475,22475,2013
2290,883,13,4,36,16:06:01,27.757,27757,2013
2291,883,824,3,36,16:06:51,22.817,22817,2013
2292,883,17,3,37,16:07:17,21.031,21031,2013
2293,883,820,3,37,16:08:38,26.004,26004,2013
2294,883,1,3,38,16:09:03,21.600,21600,2013
2295,883,815,3,39,16:10:45,21.319,21319,2013
2296,883,4,4,39,16:10:48,21.189,21189,2013
2297,883,813,3,39,16:11:04,22.066,22066,2013
2298,883,823,4,39,16:13:18,22.380,22380,2013
2299,883,807,3,41,16:14:30,22.814,22814,2013
2300,883,817,3,41,16:14:49,22.623,22623,2013
2301,883,20,3,42,16:15:09,21.906,21906,2013
2302,883,154,3,42,16:15:35,21.556,21556,2013
2303,883,16,3,42,16:16:30,22.346,22346,2013
2304,883,821,4,43,16:18:34,22.246,22246,2013
2305,883,3,4,44,16:19:15,21.267,21267,2013
2306,883,18,4,46,16:22:36,21.230,21230,2013
2307,883,820,4,46,16:24:10,22.552,22552,2013
2308,883,822,3,47,16:24:37,23.837,23837,2013
2309,883,823,5,47,16:27:16,23.375,23375,2013
2310,883,824,4,48,16:27:23,23.803,23803,2013
2311,884,824,1,2,14:06:58,29.994,29994,2013
2312,884,17,1,7,14:14:27,19.668,19668,2013
2313,884,13,1,8,14:15:53,19.490,19490,2013
2314,884,807,1,8,14:15:59,19.993,19993,2013
2315,884,813,1,8,14:16:03,20.205,20205,2013
2316,884,819,1,8,14:16:15,20.734,20734,2013
2317,884,4,1,9,14:17:21,18.909,18909,2013
2318,884,1,1,9,14:17:26,22.018,22018,2013
2319,884,814,1,9,14:17:29,20.615,20615,2013
2320,884,818,1,9,14:17:33,19.772,19772,2013
2321,884,823,1,9,14:17:41,21.686,21686,2013
2322,884,822,1,9,14:17:42,21.171,21171,2013
2323,884,3,1,10,14:18:50,19.414,19414,2013
2324,884,20,1,10,14:18:51,18.606,18606,2013
2325,884,8,1,10,14:18:53,19.978,19978,2013
2326,884,815,1,10,14:18:59,19.250,19250,2013
2327,884,817,1,10,14:19:03,19.795,19795,2013
2328,884,18,1,11,14:20:44,18.810,18810,2013
2329,884,821,1,13,14:23:38,22.144,22144,2013
2330,884,813,2,13,14:23:55,13.266,13266,2013
2331,884,820,1,15,14:27:24,25.294,25294,2013
2332,884,824,2,16,14:28:59,20.656,20656,2013
2333,884,814,2,19,14:32:58,19.792,19792,2013
2334,884,13,2,20,14:34:12,19.373,19373,2013
2335,884,17,2,20,14:34:27,19.151,19151,2013
2336,884,818,2,20,14:34:37,20.671,20671,2013
2337,884,813,3,20,14:34:52,23.139,23139,2013
2338,884,823,2,20,14:34:59,22.029,22029,2013
2339,884,4,2,21,14:35:36,19.952,19952,2013
2340,884,807,2,21,14:36:06,19.402,19402,2013
2341,884,16,2,22,14:38:15,20.306,20306,2013
2342,884,815,2,23,14:39:06,20.578,20578,2013
2343,884,819,2,23,14:39:41,20.870,20870,2013
2344,884,20,2,24,14:40:14,18.708,18708,2013
2345,884,817,2,24,14:40:39,20.100,20100,2013
2346,884,1,2,25,14:42:21,20.132,20132,2013
2347,884,822,2,25,14:42:37,20.533,20533,2013
2348,884,8,2,26,14:43:15,19.743,19743,2013
2349,884,3,2,27,14:45:06,20.032,20032,2013
2350,884,821,2,28,14:46:47,19.988,19988,2013
2351,884,18,2,28,14:46:53,19.196,19196,2013
2352,884,824,3,29,14:49:08,19.904,19904,2013
2353,884,820,2,30,14:50:58,21.582,21582,2013
2354,884,807,3,34,14:56:00,22.324,22324,2013
2355,884,818,3,34,14:56:06,25.362,25362,2013
2356,884,807,4,35,14:57:53,24.001,24001,2013
2357,884,813,4,35,14:57:57,20.800,20800,2013
2358,884,4,3,36,14:58:10,19.519,19519,2013
2359,884,13,3,36,14:58:25,19.326,19326,2013
2360,884,17,3,36,14:58:48,19.170,19170,2013
2361,884,1,3,36,14:59:15,19.700,19700,2013
2362,884,16,3,36,14:59:34,19.591,19591,2013
2363,884,818,4,37,15:01:38,29.740,29740,2013
2364,884,814,3,38,15:01:59,19.822,19822,2013
2365,884,815,3,38,15:02:10,19.866,19866,2013
2366,884,807,5,38,15:02:43,28.971,28971,2013
2367,884,20,3,39,15:03:01,19.551,19551,2013
2368,884,817,3,39,15:03:42,19.498,19498,2013
2369,884,819,3,41,15:07:38,21.202,21202,2013
2370,884,821,3,42,15:08:17,20.082,20082,2013
2371,884,822,3,43,15:10:28,19.908,19908,2013
2372,884,8,3,45,15:11:53,20.184,20184,2013
2373,884,18,3,46,15:14:18,19.290,19290,2013
2374,884,824,4,46,15:15:24,19.830,19830,2013
2375,884,3,3,47,15:15:40,19.352,19352,2013
2376,884,820,3,47,15:17:21,21.340,21340,2013
2377,884,4,4,49,15:17:37,18.471,18471,2013
2378,884,16,4,49,15:19:07,22.931,22931,2013
2379,884,17,4,50,15:19:53,18.931,18931,2013
2380,884,815,4,50,15:20:19,19.993,19993,2013
2381,884,1,4,50,15:20:35,19.457,19457,2013
2382,884,13,4,51,15:20:57,19.001,19001,2013
2383,884,20,4,51,15:21:09,18.694,18694,2013
2384,884,817,4,51,15:21:47,19.857,19857,2013
2385,884,814,4,53,15:24:38,19.481,19481,2013
2386,884,813,5,53,15:25:17,19.723,19723,2013
2387,884,807,6,53,15:25:37,20.314,20314,2013
2388,884,821,4,54,15:26:28,19.324,19324,2013
2389,885,813,1,1,14:04:48,40.507,40507,2013
2390,885,823,1,1,14:04:55,35.100,35100,2013
2391,885,814,1,9,14:15:54,25.643,25643,2013
2392,885,817,1,22,14:33:49,25.225,25225,2013
2393,885,824,1,22,14:34:05,25.098,25098,2013
2394,885,820,1,23,14:35:17,25.337,25337,2013
2395,885,823,2,24,14:37:13,25.676,25676,2013
2396,885,17,1,25,14:37:28,24.316,24316,2013
2397,885,8,1,26,14:38:49,24.420,24420,2013
2398,885,18,1,26,14:38:54,24.585,24585,2013
2399,885,13,1,26,14:39:26,25.331,25331,2013
2400,885,807,1,27,14:40:28,24.974,24974,2013
2401,885,4,1,28,14:41:32,24.489,24489,2013
2402,885,821,1,28,14:42:09,25.364,25364,2013
2403,885,815,1,29,14:42:57,24.672,24672,2013
2404,885,818,1,29,14:43:05,24.827,24827,2013
2405,885,20,1,30,14:44:08,24.375,24375,2013
2406,885,16,1,30,14:44:28,25.274,25274,2013
2407,885,822,1,30,14:44:53,29.063,29063,2013
2408,885,154,1,30,14:44:55,24.565,24565,2013
2409,885,813,2,30,14:45:08,26.146,26146,2013
2410,885,3,1,31,14:45:40,25.200,25200,2013
2411,885,1,1,31,14:45:51,24.801,24801,2013
2412,885,824,2,35,14:54:16,25.215,25215,2013
2413,885,823,3,35,14:55:21,25.862,25862,2013
2414,885,820,2,48,15:38:30,19.553,19553,2013
2415,885,154,2,62,15:58:00,39.980,39980,2013
2416,885,821,2,63,15:59:23,25.926,25926,2013
2417,885,820,3,63,15:59:31,26.198,26198,2013
2418,885,8,2,70,16:10:41,25.125,25125,2013
2419,881,814,2,20,16:41:12,2:03.124,123124,2013
2420,881,16,2,22,16:44:43,1:29.401,89401,2013
2421,881,18,3,35,17:06:47,1:44.833,104833,2013
2422,884,16,1,8,14:15:56,1:14.026,74026,2013
2423,886,823,1,8,14:14:22,22.323,22323,2013
2424,886,16,1,9,14:15:30,22.789,22789,2013
2425,886,819,1,11,14:18:33,22.184,22184,2013
2426,886,817,1,12,14:19:39,21.223,21223,2013
2427,886,807,1,12,14:19:40,21.623,21623,2013
2428,886,813,1,12,14:19:42,24.557,24557,2013
2429,886,17,1,13,14:20:32,20.716,20716,2013
2430,886,818,1,13,14:20:45,21.900,21900,2013
2431,886,815,1,13,14:21:03,20.427,20427,2013
2432,886,3,1,14,14:21:51,21.125,21125,2013
2433,886,822,1,14,14:22:18,22.242,22242,2013
2434,886,20,1,16,14:24:20,20.835,20835,2013
2435,886,4,1,16,14:24:36,20.512,20512,2013
2436,886,13,1,17,14:26:26,20.473,20473,2013
2437,886,813,2,17,14:26:50,14.446,14446,2013
2438,886,1,1,19,14:28:27,20.879,20879,2013
2439,886,821,1,21,14:32:08,22.017,22017,2013
2440,886,8,1,22,14:33:09,25.182,25182,2013
2441,886,18,1,27,14:40:12,20.212,20212,2013
2442,886,3,2,31,14:44:51,20.832,20832,2013
2443,886,823,2,32,14:48:17,22.039,22039,2013
2444,886,819,2,36,14:53:10,22.033,22033,2013
2445,886,16,2,37,14:53:24,21.000,21000,2013
2446,886,807,2,38,14:55:03,21.014,21014,2013
2447,886,820,1,38,14:55:52,21.374,21374,2013
2448,886,817,2,39,14:56:29,21.315,21315,2013
2449,886,823,3,38,14:56:58,29.056,29056,2013
2450,886,822,2,40,14:57:42,24.418,24418,2013
2451,886,13,2,41,14:58:51,20.372,20372,2013
2452,886,824,1,41,14:59:38,21.378,21378,2013
2453,886,823,4,40,15:00:06,24.510,24510,2013
2454,886,154,1,42,15:00:07,20.859,20859,2013
2455,886,815,2,43,15:01:30,20.805,20805,2013
2456,886,17,2,46,15:04:23,22.709,22709,2013
2457,886,4,2,47,15:05:39,20.636,20636,2013
2458,886,1,2,48,15:06:50,20.656,20656,2013
2459,886,20,2,49,15:07:50,20.898,20898,2013
2460,886,813,3,49,15:10:14,21.637,21637,2013
2461,886,154,2,53,15:14:53,21.574,21574,2013
2462,886,814,1,56,15:18:16,21.066,21066,2013
2463,886,3,3,57,15:19:14,21.459,21459,2013
2464,886,818,2,57,15:19:32,20.739,20739,2013
2465,886,16,3,61,15:25:13,14.489,14489,2013
2466,886,821,2,63,15:28:44,21.524,21524,2013
2467,887,1,1,8,13:17:20,29.026,29026,2013
2468,887,154,1,9,13:18:36,24.725,24725,2013
2469,887,814,1,9,13:18:47,25.004,25004,2013
2470,887,4,1,10,13:20:16,24.572,24572,2013
2471,887,17,1,10,13:20:19,31.448,31448,2013
2472,887,821,1,10,13:20:28,25.330,25330,2013
2473,887,823,1,10,13:20:57,26.515,26515,2013
2474,887,13,1,10,13:21:18,35.210,35210,2013
2475,887,8,1,11,13:21:52,24.992,24992,2013
2476,887,817,1,11,13:21:54,29.446,29446,2013
2477,887,18,1,11,13:22:03,24.745,24745,2013
2478,887,824,1,11,13:22:28,25.729,25729,2013
2479,887,3,1,12,13:23:20,24.990,24990,2013
2480,887,16,1,12,13:23:29,24.807,24807,2013
2481,887,807,1,12,13:23:43,29.684,29684,2013
2482,887,820,1,12,13:24:20,26.031,26031,2013
2483,887,20,1,13,13:24:55,24.159,24159,2013
2484,887,815,1,13,13:25:16,24.596,24596,2013
2485,887,818,1,14,13:27:16,29.418,29418,2013
2486,887,813,1,15,13:29:05,25.244,25244,2013
2487,887,822,1,15,13:29:14,30.231,30231,2013
2488,887,819,1,15,13:29:18,26.191,26191,2013
2489,887,13,2,16,13:32:21,24.680,24680,2013
2490,887,807,2,25,13:50:08,26.256,26256,2013
2491,887,818,2,25,13:50:17,26.317,26317,2013
2492,887,821,2,27,13:53:31,26.040,26040,2013
2493,887,823,2,28,13:55:33,25.814,25814,2013
2494,887,8,2,29,13:56:33,24.428,24428,2013
2495,887,821,3,29,13:57:08,31.937,31937,2013
2496,887,4,2,30,13:58:10,24.789,24789,2013
2497,887,154,2,30,13:58:16,24.751,24751,2013
2498,887,17,2,31,13:59:51,24.781,24781,2013
2499,887,817,2,32,14:01:28,26.229,26229,2013
2500,887,18,2,32,14:01:33,24.357,24357,2013
2501,887,820,2,32,14:02:17,25.701,25701,2013
2502,887,16,2,33,14:03:04,25.158,25158,2013
2503,887,815,2,33,14:03:08,25.028,25028,2013
2504,887,814,2,33,14:03:14,25.099,25099,2013
2505,887,824,2,33,14:03:42,25.927,25927,2013
2506,887,3,2,34,14:04:28,24.893,24893,2013
2507,887,819,2,34,14:05:14,26.371,26371,2013
2508,887,20,2,35,14:06:01,24.092,24092,2013
2509,887,1,2,36,14:08:08,24.635,24635,2013
2510,887,13,3,36,14:08:18,24.400,24400,2013
2511,887,813,2,37,14:10:02,25.275,25275,2013
2512,887,807,3,37,14:10:02,24.863,24863,2013
2513,887,822,2,38,14:11:48,31.851,31851,2013
2514,887,821,4,40,14:15:23,25.087,25087,2013
2515,887,823,3,40,14:16:02,26.391,26391,2013
2516,887,4,3,41,14:16:06,25.018,25018,2013
2517,887,3,3,42,14:17:48,25.436,25436,2013
2518,887,17,3,42,14:18:03,24.473,24473,2013
2519,887,154,3,42,14:18:29,25.911,25911,2013
2520,887,814,3,42,14:18:34,33.401,33401,2013
2521,887,13,4,42,14:18:38,24.872,24872,2013
2522,888,814,1,4,14:10:30,20.547,20547,2013
2523,888,818,1,4,14:10:37,23.147,23147,2013
2524,888,819,1,4,14:10:40,22.699,22699,2013
2525,888,817,1,5,14:12:03,19.846,19846,2013
2526,888,16,1,5,14:12:09,19.910,19910,2013
2527,888,823,1,5,14:12:16,21.900,21900,2013
2528,888,824,1,5,14:12:18,20.840,20840,2013
2529,888,1,1,6,14:13:34,19.487,19487,2013
2530,888,821,1,6,14:13:52,19.816,19816,2013
2531,888,20,1,7,14:15:09,18.979,18979,2013
2532,888,815,1,7,14:15:22,20.432,20432,2013
2533,888,17,1,8,14:16:48,2:42.042,162042,2013
2534,888,8,1,8,14:16:51,19.378,19378,2013
2535,888,820,1,8,14:17:26,21.021,21021,2013
2536,888,4,1,12,14:23:32,20.199,20199,2013
2537,888,154,1,13,14:25:00,20.273,20273,2013
2538,888,3,1,16,14:30:21,19.690,19690,2013
2539,888,807,1,17,14:31:56,21.226,21226,2013
2540,888,817,2,18,14:33:49,19.952,19952,2013
2541,888,824,2,18,14:34:30,20.371,20371,2013
2542,888,823,2,19,14:36:10,20.974,20974,2013
2543,888,820,2,20,14:37:56,19.953,19953,2013
2544,888,18,1,21,14:38:27,20.812,20812,2013
2545,888,813,1,21,14:38:44,20.331,20331,2013
2546,888,1,2,22,14:40:10,19.321,19321,2013
2547,888,822,1,22,14:40:31,33.796,33796,2013
2548,888,821,2,22,14:40:34,19.869,19869,2013
2549,888,20,2,24,14:43:10,20.039,20039,2013
2550,888,154,2,24,14:43:13,20.007,20007,2013
2551,888,8,2,24,14:43:25,20.528,20528,2013
2552,888,4,2,24,14:43:36,19.539,19539,2013
2553,888,815,2,24,14:43:57,20.433,20433,2013
2554,888,16,2,24,14:44:00,20.204,20204,2013
2555,888,814,2,24,14:44:07,21.483,21483,2013
2556,888,3,2,24,14:44:07,22.207,22207,2013
2557,888,17,2,23,14:44:15,19.991,19991,2013
2558,888,819,2,24,14:44:58,21.388,21388,2013
2559,888,820,3,26,14:48:52,20.272,20272,2013
2560,888,819,3,34,15:03:58,22.986,22986,2013
2561,888,807,2,37,15:08:26,20.364,20364,2013
2562,888,820,4,37,15:08:55,21.433,21433,2013
2563,888,17,3,38,15:10:15,19.921,19921,2013
2564,888,823,3,38,15:10:34,20.545,20545,2013
2565,888,154,3,40,15:13:03,19.591,19591,2013
2566,888,817,3,40,15:13:28,20.196,20196,2013
2567,888,20,3,41,15:14:38,19.118,19118,2013
2568,888,821,3,41,15:15:07,21.160,21160,2013
2569,888,16,3,43,15:18:18,21.799,21799,2013
2570,888,1,3,45,15:21:19,19.316,19316,2013
2571,888,18,2,47,15:24:27,19.692,19692,2013
2572,888,3,3,48,15:26:26,19.684,19684,2013
2573,888,8,3,49,15:27:24,19.390,19390,2013
2574,888,4,3,49,15:27:29,19.476,19476,2013
2575,888,807,3,49,15:28:02,20.557,20557,2013
2576,888,813,2,50,15:29:39,36.196,36196,2013
